time,tls,cur_phase,main_green,q_main,q_side,rem_before,rem_after,extended
654.5,J3,0,0,0.0,2.0,17.5,17.5,0
655.0,J1,0,0,0.0,2.0,17.0,17.0,0
655.0,J2,0,0,0.0,1.0,17.0,17.0,0
655.0,J3,0,0,0.0,2.0,17.0,17.0,0
655.5,J1,0,0,0.0,2.0,16.5,16.5,0
655.5,J2,0,0,0.0,1.0,16.5,16.5,0
655.5,J3,0,0,0.0,2.0,16.5,16.5,0
656.0,J1,0,0,0.0,2.0,16.0,16.0,0
656.0,J2,0,0,0.0,2.0,16.0,16.0,0
656.0,J3,0,0,0.0,2.0,16.0,16.0,0
656.5,J1,0,0,0.0,2.0,15.5,15.5,0
656.5,J2,0,0,0.0,2.0,15.5,15.5,0
656.5,J3,0,0,0.0,2.0,15.5,15.5,0
657.0,J1,0,0,1.0,2.0,15.0,15.0,0
657.0,J2,0,0,0.0,2.0,15.0,15.0,0
657.0,J3,0,0,0.0,2.0,15.0,15.0,0
657.5,J1,0,0,0.0,2.0,14.5,14.5,0
657.5,J2,0,0,0.0,2.0,14.5,14.5,0
657.5,J3,0,0,0.0,3.0,14.5,14.5,0
658.0,J1,0,0,0.0,2.0,14.0,14.0,0
658.0,J2,0,0,0.0,2.0,14.0,14.0,0
658.0,J3,0,0,0.0,2.0,14.0,14.0,0
658.5,J1,0,0,0.0,2.0,13.5,13.5,0
658.5,J2,0,0,0.0,2.0,13.5,13.5,0
658.5,J3,0,0,0.0,2.0,13.5,13.5,0
659.0,J1,0,0,0.0,2.0,13.0,13.0,0
659.0,J2,0,0,0.0,2.0,13.0,13.0,0
659.0,J3,0,0,0.0,2.0,13.0,13.0,0
659.5,J1,0,0,1.0,2.0,12.5,12.5,0
659.5,J2,0,0,0.0,2.0,12.5,12.5,0
659.5,J3,0,0,0.0,3.0,12.5,12.5,0
660.0,J1,0,0,0.0,2.0,12.0,12.0,0
660.0,J2,0,0,0.0,2.0,12.0,12.0,0
660.0,J3,0,0,0.0,3.0,12.0,12.0,0
660.5,J1,0,0,0.0,2.0,11.5,11.5,0
660.5,J2,0,0,0.0,2.0,11.5,11.5,0
660.5,J3,0,0,0.0,3.0,11.5,11.5,0
661.0,J1,0,0,0.0,2.0,11.0,11.0,0
661.0,J2,0,0,0.0,2.0,11.0,11.0,0
661.0,J3,0,0,0.0,3.0,11.0,11.0,0
661.5,J1,0,0,0.0,2.0,10.5,10.5,0
661.5,J2,0,0,0.0,2.0,10.5,10.5,0
661.5,J3,0,0,0.0,3.0,10.5,10.5,0
662.0,J1,0,0,0.0,3.0,10.0,10.0,0
662.0,J2,0,0,0.0,2.0,10.0,10.0,0
662.0,J3,0,0,0.0,3.0,10.0,10.0,0
662.5,J1,0,0,1.0,2.0,9.5,9.5,0
662.5,J2,0,0,0.0,2.0,9.5,9.5,0
662.5,J3,0,0,0.0,3.0,9.5,9.5,0
663.0,J1,0,0,0.0,2.0,9.0,9.0,0
663.0,J2,0,0,0.0,2.0,9.0,9.0,0
663.0,J3,0,0,0.0,3.0,9.0,9.0,0
663.5,J1,0,0,0.0,3.0,8.5,8.5,0
663.5,J2,0,0,0.0,2.0,8.5,8.5,0
663.5,J3,0,0,0.0,3.0,8.5,8.5,0
664.0,J1,0,0,0.0,3.0,8.0,8.0,0
664.0,J2,0,0,0.0,2.0,8.0,8.0,0
664.0,J3,0,0,0.0,3.0,8.0,8.0,0
664.5,J1,0,0,0.0,3.0,7.5,7.5,0
664.5,J2,0,0,0.0,2.0,7.5,7.5,0
664.5,J3,0,0,0.0,3.0,7.5,7.5,0
665.0,J1,0,0,1.0,3.0,7.0,7.0,0
665.0,J2,0,0,0.0,2.0,7.0,7.0,0
665.0,J3,0,0,0.0,3.0,7.0,7.0,0
665.5,J1,0,0,0.0,3.0,6.5,6.5,0
665.5,J2,0,0,0.0,2.0,6.5,6.5,0
665.5,J3,0,0,0.0,3.0,6.5,6.5,0
666.0,J1,0,0,0.0,3.0,6.0,6.0,0
666.0,J2,0,0,0.0,2.0,6.0,6.0,0
666.0,J3,0,0,0.0,3.0,6.0,6.0,0
666.5,J1,0,0,0.0,3.0,5.5,5.5,0
666.5,J2,0,0,0.0,3.0,5.5,5.5,0
666.5,J3,0,0,0.0,3.0,5.5,5.5,0
667.0,J1,0,0,0.0,3.0,5.0,5.0,0
667.0,J2,0,0,0.0,2.0,5.0,5.0,0
667.0,J3,0,0,0.0,3.0,5.0,5.0,0
667.5,J1,0,0,1.0,3.0,4.5,4.5,0
667.5,J2,0,0,0.0,2.0,4.5,4.5,0
667.5,J3,0,0,0.0,3.0,4.5,4.5,0
668.0,J1,0,0,0.0,3.0,4.0,4.0,0
668.0,J2,0,0,0.0,3.0,4.0,4.0,0
668.0,J3,0,0,0.0,3.0,4.0,4.0,0
668.5,J1,0,0,0.0,3.0,3.5,3.5,0
668.5,J2,0,0,0.0,3.0,3.5,3.5,0
668.5,J3,0,0,0.0,3.0,3.5,3.5,0
669.0,J1,0,0,0.0,3.0,3.0,3.0,0
669.0,J2,0,0,0.0,3.0,3.0,3.0,0
669.0,J3,0,0,0.0,3.0,3.0,3.0,0
669.5,J1,0,0,0.0,3.0,2.5,2.5,0
669.5,J2,0,0,0.0,3.0,2.5,2.5,0
669.5,J3,0,0,0.0,3.0,2.5,2.5,0
670.0,J1,0,0,1.0,3.0,2.0,2.0,0
670.0,J2,0,0,0.0,3.0,2.0,2.0,0
670.0,J3,0,0,0.0,3.0,2.0,2.0,0
670.5,J1,0,0,0.0,3.0,1.5,1.5,0
670.5,J2,0,0,0.0,3.0,1.5,1.5,0
670.5,J3,0,0,0.0,3.0,1.5,1.5,0
671.0,J1,0,0,0.0,3.0,1.0,1.0,0
671.0,J2,0,0,0.0,3.0,1.0,1.0,0
671.0,J3,0,0,0.0,4.0,1.0,1.0,0
671.5,J1,0,0,0.0,3.0,0.5,0.5,0
671.5,J2,0,0,0.0,3.0,0.5,0.5,0
671.5,J3,0,0,0.0,3.0,0.5,0.5,0
672.0,J1,0,0,0.0,3.0,0.0,0.0,0
672.0,J2,0,0,0.0,3.0,0.0,0.0,0
672.0,J3,0,0,0.0,4.0,0.0,0.0,0
672.5,J1,1,0,1.0,3.0,2.5,2.5,0
672.5,J2,1,0,0.0,3.0,2.5,2.5,0
672.5,J3,1,0,0.0,4.0,2.5,2.5,0
673.0,J1,1,0,0.0,3.0,2.0,2.0,0
673.0,J2,1,0,0.0,3.0,2.0,2.0,0
673.0,J3,1,0,0.0,4.0,2.0,2.0,0
673.5,J1,1,0,0.0,3.0,1.5,1.5,0
673.5,J2,1,0,0.0,3.0,1.5,1.5,0
673.5,J3,1,0,0.0,4.0,1.5,1.5,0
674.0,J1,1,0,0.0,3.0,1.0,1.0,0
674.0,J2,1,0,0.0,3.0,1.0,1.0,0
674.0,J3,1,0,0.0,4.0,1.0,1.0,0
674.5,J1,1,0,0.0,3.0,0.5,0.5,0
674.5,J2,1,0,0.0,3.0,0.5,0.5,0
674.5,J3,1,0,0.0,4.0,0.5,0.5,0
675.0,J1,1,0,0.0,3.0,0.0,0.0,0
675.0,J2,1,0,0.0,3.0,0.0,0.0,0
675.0,J3,1,0,1.0,4.0,0.0,0.0,0
675.5,J1,2,0,1.0,3.0,41.5,41.5,0
675.5,J2,2,0,0.0,2.0,41.5,41.5,0
675.5,J3,2,0,1.0,3.0,41.5,41.5,0
676.0,J1,2,0,0.0,1.0,41.0,41.0,0
676.0,J2,2,0,0.0,1.0,41.0,41.0,0
676.0,J3,2,0,2.0,2.0,41.0,41.0,0
676.5,J1,2,0,0.0,1.0,40.5,40.5,0
676.5,J2,2,0,1.0,0.0,40.5,40.5,0
676.5,J3,2,0,2.0,1.0,40.5,40.5,0
677.0,J1,2,0,1.0,0.0,40.0,40.0,0
677.0,J2,2,0,2.0,0.0,40.0,40.0,0
677.0,J3,2,0,2.0,1.0,40.0,40.0,0
677.5,J1,2,0,1.0,0.0,39.5,39.5,0
677.5,J2,2,0,2.0,0.0,39.5,39.5,0
677.5,J3,2,0,2.0,0.0,39.5,39.5,0
678.0,J1,2,0,2.0,0.0,39.0,39.0,0
678.0,J2,2,0,2.0,0.0,39.0,39.0,0
678.0,J3,2,0,2.0,0.0,39.0,39.0,0
678.5,J1,2,0,1.0,0.0,38.5,38.5,0
678.5,J2,2,0,2.0,0.0,38.5,38.5,0
678.5,J3,2,0,3.0,0.0,38.5,38.5,0
679.0,J1,2,0,1.0,0.0,38.0,38.0,0
679.0,J2,2,0,2.0,0.0,38.0,38.0,0
679.0,J3,2,0,4.0,0.0,38.0,38.0,0
679.5,J1,2,0,2.0,0.0,37.5,37.5,0
679.5,J2,2,0,2.0,0.0,37.5,37.5,0
679.5,J3,2,0,4.0,0.0,37.5,37.5,0
680.0,J1,2,0,2.0,0.0,37.0,37.0,0
680.0,J2,2,0,3.0,1.0,37.0,37.0,0
680.0,J3,2,0,4.0,0.0,37.0,37.0,0
680.5,J1,2,0,3.0,0.0,36.5,36.5,0
680.5,J2,2,0,4.0,0.0,36.5,36.5,0
680.5,J3,2,0,5.0,0.0,36.5,36.5,0
681.0,J1,2,0,2.0,0.0,36.0,36.0,0
681.0,J2,2,0,4.0,0.0,36.0,36.0,0
681.0,J3,2,0,6.0,0.0,36.0,36.0,0
681.5,J1,2,0,2.0,0.0,35.5,35.5,0
681.5,J2,2,0,4.0,0.0,35.5,35.5,0
681.5,J3,2,0,6.0,0.0,35.5,35.5,0
682.0,J1,2,0,2.0,0.0,35.0,35.0,0
682.0,J2,2,0,6.0,0.0,35.0,35.0,0
682.0,J3,2,0,6.0,0.0,35.0,35.0,0
682.5,J1,2,0,2.0,0.0,34.5,34.5,0
682.5,J2,2,0,6.0,0.0,34.5,34.5,0
682.5,J3,2,0,7.0,0.0,34.5,34.5,0
683.0,J1,2,0,3.0,0.0,34.0,34.0,0
683.0,J2,2,0,6.0,0.0,34.0,34.0,0
683.0,J3,2,0,8.0,0.0,34.0,34.0,0
683.5,J1,2,0,4.0,0.0,33.5,33.5,0
683.5,J2,2,0,7.0,0.0,33.5,33.5,0
683.5,J3,2,0,8.0,0.0,33.5,33.5,0
684.0,J1,2,0,3.0,0.0,33.0,33.0,0
684.0,J2,2,0,8.0,0.0,33.0,33.0,0
684.0,J3,2,0,8.0,0.0,33.0,33.0,0
684.5,J1,2,0,3.0,0.0,32.5,32.5,0
684.5,J2,2,0,8.0,0.0,32.5,32.5,0
684.5,J3,2,0,9.0,1.0,32.5,32.5,0
685.0,J1,2,0,3.0,0.0,32.0,32.0,0
685.0,J2,2,0,8.0,0.0,32.0,32.0,0
685.0,J3,2,0,10.0,0.0,32.0,32.0,0
685.5,J1,2,0,3.0,0.0,31.5,31.5,0
685.5,J2,2,0,9.0,0.0,31.5,31.5,0
685.5,J3,2,0,10.0,0.0,31.5,31.5,0
686.0,J1,2,0,3.0,0.0,31.0,31.0,0
686.0,J2,2,0,10.0,0.0,31.0,31.0,0
686.0,J3,2,0,11.0,0.0,31.0,31.0,0
686.5,J1,2,0,5.0,0.0,30.5,30.5,0
686.5,J2,2,0,10.0,0.0,30.5,30.5,0
686.5,J3,2,0,12.0,0.0,30.5,30.5,0
687.0,J1,2,0,4.0,0.0,30.0,30.0,0
687.0,J2,2,0,11.0,0.0,30.0,30.0,0
687.0,J3,2,0,12.0,0.0,30.0,30.0,0
687.5,J1,2,0,5.0,0.0,29.5,29.5,0
687.5,J2,2,0,12.0,0.0,29.5,29.5,0
687.5,J3,2,0,13.0,0.0,29.5,29.5,0
688.0,J1,2,0,5.0,0.0,29.0,29.0,0
688.0,J2,2,0,12.0,0.0,29.0,29.0,0
688.0,J3,2,0,13.0,0.0,29.0,29.0,0
688.5,J1,2,0,5.0,0.0,28.5,28.5,0
688.5,J2,2,0,13.0,0.0,28.5,28.5,0
688.5,J3,2,0,14.0,0.0,28.5,28.5,0
689.0,J1,2,0,5.0,1.0,28.0,28.0,0
689.0,J2,2,0,13.0,0.0,28.0,28.0,0
689.0,J3,2,0,15.0,0.0,28.0,28.0,0
689.5,J1,2,0,6.0,0.0,27.5,27.5,0
689.5,J2,2,0,13.0,0.0,27.5,27.5,0
689.5,J3,2,0,16.0,0.0,27.5,27.5,0
690.0,J1,2,0,5.0,0.0,27.0,27.0,0
690.0,J2,2,0,13.0,0.0,27.0,27.0,0
690.0,J3,2,0,16.0,0.0,27.0,27.0,0
690.5,J1,2,0,6.0,0.0,26.5,26.5,0
690.5,J2,2,0,13.0,0.0,26.5,26.5,0
690.5,J3,2,0,17.0,0.0,26.5,26.5,0
691.0,J1,2,0,6.0,0.0,26.0,26.0,0
691.0,J2,2,0,13.0,0.0,26.0,26.0,0
691.0,J3,2,0,17.0,0.0,26.0,26.0,0
691.5,J1,2,0,6.0,0.0,25.5,25.5,0
691.5,J2,2,0,13.0,0.0,25.5,25.5,0
691.5,J3,2,0,19.0,0.0,25.5,25.5,0
692.0,J1,2,0,6.0,0.0,25.0,25.0,0
692.0,J2,2,0,13.0,0.0,25.0,25.0,0
692.0,J3,2,0,19.0,0.0,25.0,25.0,0
692.5,J1,2,0,8.0,0.0,24.5,24.5,0
692.5,J2,2,0,13.0,0.0,24.5,24.5,0
692.5,J3,2,0,19.0,0.0,24.5,24.5,0
693.0,J1,2,0,7.0,0.0,24.0,24.0,0
693.0,J2,2,0,13.0,0.0,24.0,24.0,0
693.0,J3,2,0,20.0,0.0,24.0,24.0,0
693.5,J1,2,0,7.0,0.0,23.5,23.5,0
693.5,J2,2,0,13.0,1.0,23.5,23.5,0
693.5,J3,2,0,21.0,0.0,23.5,23.5,0
694.0,J1,2,0,7.0,0.0,23.0,23.0,0
694.0,J2,2,0,13.0,0.0,23.0,23.0,0
694.0,J3,2,0,21.0,0.0,23.0,23.0,0
694.5,J1,2,0,7.0,0.0,22.5,22.5,0
694.5,J2,2,0,13.0,0.0,22.5,22.5,0
694.5,J3,2,0,22.0,0.0,22.5,22.5,0
695.0,J1,2,0,7.0,0.0,22.0,22.0,0
695.0,J2,2,0,14.0,0.0,22.0,22.0,0
695.0,J3,2,0,23.0,0.0,22.0,22.0,0
695.5,J1,2,0,8.0,0.0,21.5,21.5,0
695.5,J2,2,0,14.0,0.0,21.5,21.5,0
695.5,J3,2,0,23.0,0.0,21.5,21.5,0
696.0,J1,2,0,8.0,0.0,21.0,21.0,0
696.0,J2,2,0,14.0,0.0,21.0,21.0,0
696.0,J3,2,0,24.0,0.0,21.0,21.0,0
696.5,J1,2,0,8.0,0.0,20.5,20.5,0
696.5,J2,2,0,14.0,0.0,20.5,20.5,0
696.5,J3,2,0,24.0,0.0,20.5,20.5,0
697.0,J1,2,0,8.0,0.0,20.0,20.0,0
697.0,J2,2,0,14.0,0.0,20.0,20.0,0
697.0,J3,2,0,25.0,0.0,20.0,20.0,0
697.5,J1,2,0,9.0,0.0,19.5,19.5,0
697.5,J2,2,0,15.0,0.0,19.5,19.5,0
697.5,J3,2,0,25.0,0.0,19.5,19.5,0
698.0,J1,2,0,10.0,0.0,19.0,19.0,0
698.0,J2,2,0,15.0,0.0,19.0,19.0,0
698.0,J3,2,0,26.0,1.0,19.0,19.0,0
698.5,J1,2,0,9.0,0.0,18.5,18.5,0
698.5,J2,2,0,15.0,0.0,18.5,18.5,0
698.5,J3,2,0,27.0,0.0,18.5,18.5,0
699.0,J1,2,0,9.0,0.0,18.0,18.0,0
699.0,J2,2,0,15.0,0.0,18.0,18.0,0
699.0,J3,2,0,28.0,0.0,18.0,18.0,0
699.5,J1,2,0,9.0,0.0,17.5,17.5,0
699.5,J2,2,0,16.0,0.0,17.5,17.5,0
699.5,J3,2,0,28.0,0.0,17.5,17.5,0
700.0,J1,2,0,9.0,0.0,17.0,17.0,0
700.0,J2,2,0,16.0,0.0,17.0,17.0,0
700.0,J3,2,0,28.0,0.0,17.0,17.0,0
700.5,J1,2,0,10.0,0.0,16.5,16.5,0
700.5,J2,2,0,16.0,0.0,16.5,16.5,0
700.5,J3,2,0,28.0,0.0,16.5,16.5,0
701.0,J1,2,0,11.0,0.0,16.0,16.0,0
701.0,J2,2,0,16.0,0.0,16.0,16.0,0
701.0,J3,2,0,29.0,0.0,16.0,16.0,0
701.5,J1,2,0,10.0,0.0,15.5,15.5,0
701.5,J2,2,0,16.0,0.0,15.5,15.5,0
701.5,J3,2,0,29.0,0.0,15.5,15.5,0
702.0,J1,2,0,11.0,0.0,15.0,15.0,0
702.0,J2,2,0,16.0,0.0,15.0,15.0,0
702.0,J3,2,0,29.0,0.0,15.0,15.0,0
702.5,J1,2,0,11.0,1.0,14.5,14.5,0
702.5,J2,2,0,16.0,0.0,14.5,14.5,0
702.5,J3,2,0,30.0,0.0,14.5,14.5,0
703.0,J1,2,0,11.0,0.0,14.0,14.0,0
703.0,J2,2,0,16.0,0.0,14.0,14.0,0
703.0,J3,2,0,30.0,0.0,14.0,14.0,0
703.5,J1,2,0,12.0,0.0,13.5,13.5,0
703.5,J2,2,0,17.0,0.0,13.5,13.5,0
703.5,J3,2,0,30.0,0.0,13.5,13.5,0
704.0,J1,2,0,11.0,0.0,13.0,13.0,0
704.0,J2,2,0,18.0,0.0,13.0,13.0,0
704.0,J3,2,0,30.0,0.0,13.0,13.0,0
704.5,J1,2,0,12.0,0.0,12.5,12.5,0
704.5,J2,2,0,18.0,0.0,12.5,12.5,0
704.5,J3,2,0,31.0,0.0,12.5,12.5,0
705.0,J1,2,0,12.0,0.0,12.0,12.0,0
705.0,J2,2,0,18.0,0.0,12.0,12.0,0
705.0,J3,2,0,31.0,0.0,12.0,12.0,0
705.5,J1,2,0,12.0,0.0,11.5,11.5,0
705.5,J2,2,0,18.0,0.0,11.5,11.5,0
705.5,J3,2,0,31.0,0.0,11.5,11.5,0
706.0,J1,2,0,12.0,0.0,11.0,11.0,0
706.0,J2,2,0,19.0,0.0,11.0,11.0,0
706.0,J3,2,0,31.0,0.0,11.0,11.0,0
706.5,J1,2,0,14.0,0.0,10.5,10.5,0
706.5,J2,2,0,19.0,0.0,10.5,10.5,0
706.5,J3,2,0,31.0,0.0,10.5,10.5,0
707.0,J1,2,0,13.0,0.0,10.0,10.0,0
707.0,J2,2,0,19.0,1.0,10.0,10.0,0
707.0,J3,2,0,31.0,0.0,10.0,10.0,0
707.5,J1,2,0,13.0,0.0,9.5,9.5,0
707.5,J2,2,0,19.0,0.0,9.5,9.5,0
707.5,J3,2,0,31.0,0.0,9.5,9.5,0
708.0,J1,2,0,13.0,0.0,9.0,9.0,0
708.0,J2,2,0,19.0,0.0,9.0,9.0,0
708.0,J3,2,0,31.0,0.0,9.0,9.0,0
708.5,J1,2,0,13.0,0.0,8.5,8.5,0
708.5,J2,2,0,19.0,0.0,8.5,8.5,0
708.5,J3,2,0,32.0,0.0,8.5,8.5,0
709.0,J1,2,0,14.0,0.0,8.0,8.0,0
709.0,J2,2,0,19.0,0.0,8.0,8.0,0
709.0,J3,2,0,32.0,0.0,8.0,8.0,0
709.5,J1,2,0,13.0,0.0,7.5,7.5,0
709.5,J2,2,0,19.0,0.0,7.5,7.5,0
709.5,J3,2,0,32.0,0.0,7.5,7.5,0
710.0,J1,2,0,13.0,0.0,7.0,7.0,0
710.0,J2,2,0,19.0,0.0,7.0,7.0,0
710.0,J3,2,0,32.0,0.0,7.0,7.0,0
710.5,J1,2,0,14.0,0.0,6.5,6.5,0
710.5,J2,2,0,19.0,0.0,6.5,6.5,0
710.5,J3,2,0,32.0,0.0,6.5,6.5,0
711.0,J1,2,0,14.0,0.0,6.0,6.0,0
711.0,J2,2,0,20.0,0.0,6.0,6.0,0
711.0,J3,2,0,32.0,0.0,6.0,6.0,0
711.5,J1,2,0,15.0,0.0,5.5,5.5,0
711.5,J2,2,0,21.0,0.0,5.5,5.5,0
711.5,J3,2,0,32.0,1.0,5.5,5.5,0
712.0,J1,2,0,15.0,0.0,5.0,5.0,0
712.0,J2,2,0,21.0,0.0,5.0,5.0,0
712.0,J3,2,0,32.0,0.0,5.0,5.0,0
712.5,J1,2,0,15.0,0.0,4.5,4.5,0
712.5,J2,2,0,21.0,0.0,4.5,4.5,0
712.5,J3,2,0,32.0,0.0,4.5,4.5,0
713.0,J1,2,0,15.0,0.0,4.0,4.0,0
713.0,J2,2,0,21.0,0.0,4.0,4.0,0
713.0,J3,2,0,32.0,0.0,4.0,4.0,0
713.5,J1,2,0,15.0,0.0,3.5,3.5,0
713.5,J2,2,0,21.0,0.0,3.5,3.5,0
713.5,J3,2,0,33.0,0.0,3.5,3.5,0
714.0,J1,2,0,16.0,0.0,3.0,3.0,0
714.0,J2,2,0,21.0,0.0,3.0,3.0,0
714.0,J3,2,0,33.0,0.0,3.0,3.0,0
714.5,J1,2,0,16.0,0.0,2.5,2.5,0
714.5,J2,2,0,21.0,0.0,2.5,2.5,0
714.5,J3,2,0,33.0,0.0,2.5,2.5,0
715.0,J1,2,0,16.0,0.0,2.0,2.0,0
715.0,J2,2,0,21.0,0.0,2.0,2.0,0
715.0,J3,2,0,33.0,0.0,2.0,2.0,0
715.5,J1,2,0,16.0,0.0,1.5,1.5,0
715.5,J2,2,0,21.0,0.0,1.5,1.5,0
715.5,J3,2,0,33.0,0.0,1.5,1.5,0
716.0,J1,2,0,16.0,1.0,1.0,1.0,0
716.0,J2,2,0,21.0,0.0,1.0,1.0,0
716.0,J3,2,0,33.0,0.0,1.0,1.0,0
716.5,J1,2,0,17.0,0.0,0.5,0.5,0
716.5,J2,2,0,21.0,0.0,0.5,0.5,0
716.5,J3,2,0,33.0,0.0,0.5,0.5,0
717.0,J1,2,0,16.0,0.0,0.0,0.0,0
717.0,J2,2,0,21.0,0.0,0.0,0.0,0
717.0,J3,2,0,33.0,0.0,0.0,0.0,0
717.5,J1,3,0,16.0,0.0,2.5,2.5,0
717.5,J2,3,0,21.0,0.0,2.5,2.5,0
717.5,J3,3,0,33.0,0.0,2.5,2.5,0
718.0,J1,3,0,16.0,0.0,2.0,2.0,0
718.0,J2,3,0,21.0,0.0,2.0,2.0,0
718.0,J3,3,0,33.0,0.0,2.0,2.0,0
718.5,J1,3,0,16.0,0.0,1.5,1.5,0
718.5,J2,3,0,21.0,0.0,1.5,1.5,0
718.5,J3,3,0,33.0,0.0,1.5,1.5,0
719.0,J1,3,0,17.0,0.0,1.0,1.0,0
719.0,J2,3,0,21.0,0.0,1.0,1.0,0
719.0,J3,3,0,33.0,0.0,1.0,1.0,0
719.5,J1,3,0,17.0,0.0,0.5,0.5,0
719.5,J2,3,0,21.0,0.0,0.5,0.5,0
719.5,J3,3,0,33.0,0.0,0.5,0.5,0
720.0,J1,3,0,17.0,0.0,0.0,0.0,0
720.0,J2,3,0,21.0,0.0,0.0,0.0,0
720.0,J3,3,0,33.0,0.0,0.0,0.0,0
720.5,J1,0,0,16.0,0.0,41.5,41.5,0
720.5,J2,0,0,19.0,1.0,41.5,41.5,0
720.5,J3,0,0,31.0,0.0,41.5,41.5,0
721.0,J1,0,0,14.0,0.0,41.0,41.0,0
721.0,J2,0,0,17.0,0.0,41.0,41.0,0
721.0,J3,0,0,29.0,0.0,41.0,41.0,0
721.5,J1,0,0,12.0,0.0,40.5,40.5,0
721.5,J2,0,0,15.0,1.0,40.5,40.5,0
721.5,J3,0,0,27.0,0.0,40.5,40.5,0
722.0,J1,0,0,13.0,0.0,40.0,40.0,0
722.0,J2,0,0,15.0,1.0,40.0,40.0,0
722.0,J3,0,0,25.0,0.0,40.0,40.0,0
722.5,J1,0,0,10.0,0.0,39.5,39.5,0
722.5,J2,0,0,13.0,1.0,39.5,39.5,0
722.5,J3,0,0,25.0,0.0,39.5,39.5,0
723.0,J1,0,0,9.0,0.0,39.0,39.0,0
723.0,J2,0,0,11.0,1.0,39.0,39.0,0
723.0,J3,0,0,23.0,0.0,39.0,39.0,0
723.5,J1,0,0,9.0,0.0,38.5,38.5,0
723.5,J2,0,0,11.0,1.0,38.5,38.5,0
723.5,J3,0,0,23.0,0.0,38.5,38.5,0
724.0,J1,0,0,7.0,0.0,38.0,38.0,0
724.0,J2,0,0,9.0,1.0,38.0,38.0,0
724.0,J3,0,0,21.0,0.0,38.0,38.0,0
724.5,J1,0,0,6.0,0.0,37.5,37.5,0
724.5,J2,0,0,8.0,1.0,37.5,37.5,0
724.5,J3,0,0,19.0,0.0,37.5,37.5,0
725.0,J1,0,0,5.0,0.0,37.0,37.0,0
725.0,J2,0,0,7.0,1.0,37.0,37.0,0
725.0,J3,0,0,19.0,1.0,37.0,37.0,0
725.5,J1,0,0,3.0,0.0,36.5,36.5,0
725.5,J2,0,0,5.0,1.0,36.5,36.5,0
725.5,J3,0,0,17.0,0.0,36.5,36.5,0
726.0,J1,0,0,2.0,0.0,36.0,36.0,0
726.0,J2,0,0,5.0,1.0,36.0,36.0,0
726.0,J3,0,0,16.0,1.0,36.0,36.0,0
726.5,J1,0,0,1.0,0.0,35.5,35.5,0
726.5,J2,0,0,3.0,1.0,35.5,35.5,0
726.5,J3,0,0,15.0,1.0,35.5,35.5,0
727.0,J1,0,0,0.0,0.0,35.0,35.0,0
727.0,J2,0,0,2.0,1.0,35.0,35.0,0
727.0,J3,0,0,13.0,1.0,35.0,35.0,0
727.5,J1,0,0,1.0,0.0,34.5,34.5,0
727.5,J2,0,0,1.0,1.0,34.5,34.5,0
727.5,J3,0,0,13.0,1.0,34.5,34.5,0
728.0,J1,0,0,0.0,0.0,34.0,34.0,0
728.0,J2,0,0,1.0,1.0,34.0,34.0,0
728.0,J3,0,0,12.0,1.0,34.0,34.0,0
728.5,J1,0,0,0.0,0.0,33.5,33.5,0
728.5,J2,0,0,0.0,1.0,33.5,33.5,0
728.5,J3,0,0,12.0,1.0,33.5,33.5,0
729.0,J1,0,0,0.0,0.0,33.0,33.0,0
729.0,J2,0,0,0.0,1.0,33.0,33.0,0
729.0,J3,0,0,10.0,1.0,33.0,33.0,0
729.5,J1,0,0,0.0,1.0,32.5,32.5,0
729.5,J2,0,0,0.0,1.0,32.5,32.5,0
729.5,J3,0,0,9.0,1.0,32.5,32.5,0
730.0,J1,0,0,1.0,1.0,32.0,32.0,0
730.0,J2,0,0,0.0,1.0,32.0,32.0,0
730.0,J3,0,0,8.0,1.0,32.0,32.0,0
730.5,J1,0,0,0.0,1.0,31.5,31.5,0
730.5,J2,0,0,0.0,1.0,31.5,31.5,0
730.5,J3,0,0,6.0,1.0,31.5,31.5,0
731.0,J1,0,0,0.0,1.0,31.0,31.0,0
731.0,J2,0,0,0.0,1.0,31.0,31.0,0
731.0,J3,0,0,6.0,1.0,31.0,31.0,0
731.5,J1,0,0,0.0,1.0,30.5,30.5,0
731.5,J2,0,0,0.0,1.0,30.5,30.5,0
731.5,J3,0,0,4.0,1.0,30.5,30.5,0
732.0,J1,0,0,0.0,1.0,30.0,30.0,0
732.0,J2,0,0,0.0,1.0,30.0,30.0,0
732.0,J3,0,0,4.0,1.0,30.0,30.0,0
732.5,J1,0,0,0.0,1.0,29.5,29.5,0
732.5,J2,0,0,0.0,1.0,29.5,29.5,0
732.5,J3,0,0,2.0,1.0,29.5,29.5,0
733.0,J1,0,0,1.0,1.0,29.0,29.0,0
733.0,J2,0,0,0.0,1.0,29.0,29.0,0
733.0,J3,0,0,1.0,1.0,29.0,29.0,0
733.5,J1,0,0,0.0,1.0,28.5,28.5,0
733.5,J2,0,0,0.0,1.0,28.5,28.5,0
733.5,J3,0,0,0.0,1.0,28.5,28.5,0
734.0,J1,0,0,0.0,1.0,28.0,28.0,0
734.0,J2,0,0,0.0,2.0,28.0,28.0,0
734.0,J3,0,0,0.0,1.0,28.0,28.0,0
734.5,J1,0,0,0.0,1.0,27.5,27.5,0
734.5,J2,0,0,0.0,1.0,27.5,27.5,0
734.5,J3,0,0,0.0,1.0,27.5,27.5,0
